word,value,hand
maddest,11,addemst
madding,12,addgimn
madeira,10,aadeimr
madling,11,adgilmn
madness,10,ademnss
madoqua,19,aadmoqu
madrone,10,ademnor
madwort,13,admortw
madzoon,19,admnooz
maelids,10,adeilms
maenads,10,aademns
maestri,9,aeimrst
maestro,9,aemorst
maffick,21,acffikm
mafflin,15,affilmn
mafiosi,12,afiimos
mafioso,12,afimoos
magalog,11,aagglmo
magenta,10,aaegmnt
magging,12,agggimn
maggots,11,aggmost
maggoty,14,aggmoty
magical,12,aacgilm
magilps,12,agilmps
magmata,12,aaagmmt
magnate,10,aaegmnt
magneto,10,aegmnot
magnets,10,aegmnst
magnify,16,afgimny
magnums,12,agmmnsu
magpies,12,aegimps
magsman,12,aagmmns
magsmen,12,aegmmns
magueys,13,aegmsuy
mahatma,14,aaahmmt
mahmals,14,aahlmms
mahonia,12,aahimno
mahouts,12,ahmostu
mahseer,12,aeehmrs
maidans,10,aadimns
maidens,10,adeimns
maidish,13,adhiims
maidism,12,adiimms
maigres,10,aegimrs
mailcar,11,aacilmr
mailers,9,aeilmrs
mailing,10,agiilmn
maillot,9,aillmot
mailman,11,aailmmn
mailmen,11,aeilmmn
maiming,12,agiimmn
mainour,9,aimnoru
maintop,11,aimnopt
maister,9,aeimrst
majesty,19,aejmsty
majorat,16,aajmort
majored,17,adejmor
makable,15,aabeklm
makings,14,agikmns
malacia,11,aaacilm
malaise,9,aaeilms
malaria,9,aaailmr
malarky,16,aaklmry
malates,9,aaelmst
malaxed,17,aadelmx
malaxes,16,aaelmsx
maleate,9,aaeelmt
malefic,14,acefilm
maliced,12,acdeilm
malices,11,aceilms
malicho,14,achilmo
maligns,10,agilmns
malison,9,ailmnos
malkins,13,aiklmns
mallams,11,aallmms
mallard,10,aadllmr
mallees,9,aeellms
mallets,9,aellmst
malleus,9,aellmsu
malling,10,agillmn
mallows,12,allmosw
malmags,12,aaglmms
malmsey,14,aelmmsy
maltase,9,aaelmst
malthas,12,aahlmst
maltier,9,aeilmrt
malting,10,agilmnt
maltman,11,aalmmnt
maltmen,11,aelmmnt
maltose,9,aelmost
mamboed,14,abdemmo
mamelon,11,aelmmno
mamilla,11,aaillmm
mammals,13,aalmmms
mammary,16,aammmry
mammate,13,aaemmmt
mammees,13,aeemmms
mammets,13,aemmmst
mammies,13,aeimmms
mammock,19,ackmmmo
mammoth,16,ahmmmot
mamzers,20,aemmrsz
manacle,11,aacelmn
managed,11,aadegmn
manager,10,aaegmnr
manages,10,aaegmns
manakin,13,aaikmnn
manatee,9,aaeemnt
manches,14,acehmns
manchet,14,acehmnt
mandala,10,aaadlmn
mandate,10,aademnt
mandirs,10,adimnrs
mandola,10,aadlmno
mandora,10,aadmnor
mandrel,10,adelmnr
mandril,10,adilmnr
mangals,10,aaglmns
mangels,10,aeglmns
mangers,10,aegmnrs
mangier,10,aegimnr
mangily,13,agilmny
manging,11,aggimnn
mangled,11,adeglmn
mangler,10,aeglmnr
mangles,10,aeglmns
mangoes,10,aegmnos
mangold,11,adglmno
manhole,12,aehlmno
manhood,13,adhmnoo
manhunt,12,ahmnntu
maniacs,11,aacimns
manikin,13,aiikmnn
manilas,9,aailmns
manilla,9,aaillmn
manille,9,aeillmn
maniocs,11,acimnos
maniple,11,aeilmnp
manitos,9,aimnost
manitou,9,aimnotu
manjack,22,aacjkmn
mankier,13,aeikmnr
mankind,14,adikmnn
manlier,9,aeilmnr
manlike,13,aeiklmn
manners,9,aemnnrs
manning,10,agimnnn
mannish,12,ahimnns
mannite,9,aeimnnt
mannose,9,aemnnos
manoaos,9,aamnoos
manpack,17,aackmnp
manrent,9,aemnnrt
mansard,10,aadmnrs
mansion,9,aimnnos
manteau,9,aaemntu
mantels,9,aelmnst
mantids,10,adimnst
mantled,10,adelmnt
mantles,9,aelmnst
mantlet,9,aelmntt
mantrap,11,aamnprt
mantras,9,aamnrst
mantuas,9,aamnstu
manuals,9,aalmnsu
manukas,13,aakmnsu
manumea,11,aaemmnu
manumit,11,aimmntu
manured,10,ademnru
manurer,9,aemnrru
manures,9,aemnrsu
manuses,9,aemnssu
mappers,13,aempprs
mapping,14,agimnpp
mappist,13,aimppst
mapwise,14,aeimpsw
marabou,11,aabmoru
maracas,11,aaacmrs
marauds,10,aadmrsu
marbled,12,abdelmr
marbler,11,abelmrr
marbles,11,abelmrs
marcato,11,aacmort
marcels,11,acelmrs
marched,15,acdehmr
marcher,14,acehmrr
marches,14,acehmrs
mardied,11,addeimr
mardies,10,adeimrs
maremma,13,aaemmmr
margays,13,aagmrsy
margent,10,aegmnrt
margins,10,agimnrs
margosa,10,aagmors
marimba,13,aabimmr
marinas,9,aaimnrs
mariner,9,aeimnrr
marines,9,aeimnrs
marital,9,aailmrt
markers,13,aekmrrs
markets,13,aekmrst
markhor,16,ahkmorr
marking,14,agikmnr
markkaa,17,aaakkmr
markkas,17,aakkmrs
markman,15,aakmmnr
markmen,15,aekmmnr
marlier,9,aeilmrr
marline,9,aeilmnr
marling,10,agilmnr
marlins,9,ailmnrs
marlite,9,aeilmrt
marmite,11,aeimmrt
marmose,11,aemmors
marmots,11,ammorst
maroons,9,amnoors
marplot,11,almoprt
marquee,18,aeemqru
marques,18,aemqrsu
marquis,18,aimqrsu
marrams,11,aammrrs
married,10,adeimrr
marrier,9,aeimrrr
marries,9,aeimrrs
marring,10,agimnrr
marrows,12,amorrsw
marrowy,15,amorrwy
marshal,12,aahlmrs
marshes,12,aehmrss
martels,9,aelmrst
martens,9,aemnrst
martial,9,aailmrt
martini,9,aiimnrt
martins,9,aimnrst
martlet,9,aelmrtt
martyrs,12,amrrsty
martyry,15,amrrtyy
marvels,12,aelmrsv
marvers,12,aemrrsv
marybud,15,abdmruy
mascara,11,aaacmrs
mascled,12,acdelms
mascles,11,acelmss
mascons,11,acmnoss
mascots,11,acmosst
masculy,14,aclmsuy
mashers,12,aehmrss
mashies,12,aehimss
mashing,13,aghimns
mashlin,12,ahilmns
mashman,14,aahmmns
mashmen,14,aehmmns
masjids,17,adijmss
maskers,13,aekmrss
masking,14,agikmns
maslins,9,ailmnss
masoned,10,ademnos
masonic,11,acimnos
masonry,12,amnorsy
masquer,18,aemqrsu
masques,18,aemqssu
massage,10,aaegmss
masseur,9,aemrssu
massier,9,aeimrss
massifs,12,afimsss
massing,10,agimnss
massive,12,aeimssv
mastaba,11,aaabmst
masters,9,aemrsst
mastery,12,aemrsty
mastful,12,aflmstu
mastics,11,acimsst
mastiff,15,affimst
masting,10,agimnst
mastoid,10,adimost
matador,10,aadmort
matched,15,acdehmt
matcher,14,acehmrt
matches,14,acehmst
matchet,14,acehmtt
matelot,9,aelmott
maticos,11,acimost
matiest,9,aeimstt
matinal,9,aailmnt
matlows,12,almostw
matrass,9,aamrsst
matrice,11,aceimrt
matrics,11,acimrst
matrons,9,amnorst
matross,9,amorsst
matters,9,aemrstt
mattery,12,aemrtty
matting,10,agimntt
mattins,9,aimnstt
mattock,15,ackmott
mattoid,10,adimott
matured,10,ademrtu
maturer,9,aemrrtu
matures,9,aemrstu
matweed,13,adeemtw
matzahs,21,aahmstz
matzoon,18,amnootz
matzoth,21,ahmottz
maudlin,10,adilmnu
maulers,9,aelmrsu
mauling,10,agilmnu
maulvis,12,ailmsuv
maumets,11,aemmstu
maunder,10,ademnru
mauther,12,aehmrtu
mauvais,12,aaimsuv
mauvine,12,aeimnuv
mavises,12,aeimssv
mawkins,16,aikmnsw
mawkish,19,ahikmsw
mawseed,13,adeemsw
maxilla,16,aaillmx
maximal,18,aailmmx
maximin,18,aiimmnx
maximum,20,aimmmux
maxixes,23,aeimsxx
maxwell,19,aellmwx
maydays,16,aadmsyy
mayings,13,agimnsy
mayoral,12,aalmory
maypole,14,aelmopy
mayweed,16,adeemwy
mazards,19,aadmrsz
mazeful,21,aeflmuz
maziest,18,aeimstz
mazurka,22,aakmruz
mazzard,28,aadmrzz
meacock,17,accekmo
meadows,13,ademosw
meadowy,16,ademowy
meagres,10,aeegmrs
mealers,9,aeelmrs
mealier,9,aeeilmr
mealies,9,aeeilms
mealing,10,aegilmn
meander,10,adeemnr
meanest,9,aeemnst
meanies,9,aeeimns
meaning,10,aegimnn
measing,10,aegimns
measled,10,adeelms
measles,9,aeelmss
measure,9,aeemrsu
meathes,12,aeehmst
meatier,9,aeeimrt
meatily,12,aeilmty
meazels,18,aeelmsz
meconic,13,cceimno
meconin,11,ceimnno
medacca,14,aaccdem
medaled,11,addeelm
medalet,10,adeelmt
meddled,12,dddeelm
meddler,11,ddeelmr
meddles,11,ddeelms
mediacy,15,acdeimy
medians,10,adeimns
mediant,10,adeimnt
mediate,10,adeeimt
medical,12,acdeilm
medicks,16,cdeikms
medicos,12,cdeimos
medinas,10,adeimns
mediums,12,deimmsu
medlars,10,adelmrs
medleys,13,deelmsy
medulla,10,adellmu
medusae,10,adeemsu
medusan,10,ademnsu
medusas,10,ademssu
meekens,13,eeekmns
meekest,13,eeekmst
meemies,11,eeeimms
meering,10,eegimnr
meerkat,13,aeekmrt
meeting,10,eegimnt
megabar,12,aabegmr
megabit,12,abegimt
megafog,14,aefggmo
megaron,10,aegmnor
megasse,10,aeegmss
megaton,10,aegmnot
megilps,12,egilmps
megohms,15,eghmmos
megrims,12,egimmrs
meinies,9,eeiimns
meining,10,egiimnn
meioses,9,eeimoss
meiosis,9,eiimoss
meiotic,11,ceiimot
meister,9,eeimrst
melange,10,aeeglmn
melanic,11,aceilmn
melanin,9,aeilmnn
melanos,9,aelmnos
melders,10,deelmrs
melding,11,degilmn
melilot,9,eillmot
melisma,11,aeilmms
mellays,12,aellmsy
melling,10,egillmn
mellite,9,eeillmt
mellows,12,ellmosw
mellowy,15,ellmowy
melodic,12,cdeilmo
melting,10,egilmnt
members,13,beemmrs
membral,13,abelmmr
memento,11,eemmnot
memoirs,11,eimmors
menaced,12,acdeemn
menacer,11,aceemnr
menaces,11,aceemns
menages,10,aeegmns
menders,10,deemnrs
mending,11,degimnn
menfolk,16,efklmno
menging,11,eggimnn
menhirs,12,ehimnrs
menials,9,aeilmns
menisci,11,ceiimns
menorah,12,aehmnor
mensing,10,egimnns
mensual,9,aelmnsu
menthol,12,ehlmnot
mention,9,eimnnot
mentors,9,emnorst
mentums,11,emmnstu
meowing,13,egimnow
meranti,9,aeimnrt
mercats,11,acemrst
mercers,11,ceemrrs
mercery,14,ceemrry
merchet,14,ceehmrt
mercies,11,ceeimrs
mercify,17,cefimry
mercury,14,cemrruy
merfolk,16,efklmor
mergers,10,eegmrrs
merging,11,eggimnr
merinos,9,eimnors
merited,10,deeimrt
merkins,13,eikmnrs
merling,10,egilmnr
merlins,9,eilmnrs
merlons,9,elmnors
mermaid,12,adeimmr
merrier,9,eeimrrr
merrily,12,eilmrry
mersion,9,eimnors
mesails,9,aeilmss
mesally,12,aellmsy
mesarch,14,acehmrs
mescals,11,acelmss
meseems,11,eeemmss
meseled,10,deeelms
meshier,12,eehimrs
meshing,13,eghimns
meshuga,13,aeghmsu
mesonic,11,ceimnos
mesquin,18,eimnqsu
mesquit,18,eimqstu
message,10,aeegmss
messans,9,aemnsss
messier,9,eeimrss
messily,12,eilmssy
messing,10,egimnss
mestees,9,eeemsst
mestiza,18,aeimstz
mestizo,18,eimostz
metages,10,aeegmst
metaled,10,adeelmt
metamer,11,aeemmrt
metates,9,aeemstt
metazoa,18,aaemotz
meteors,9,eemorst
metered,10,deeemrt
methane,12,aeehmnt
methink,16,ehikmnt
methods,13,dehmost
metical,11,aceilmt
metonic,11,ceimnot
metonym,14,emmnoty
metopes,11,eemopst
metopic,13,ceimopt
metopon,11,emnoopt
metrics,11,ceimrst
metring,10,egimnrt
metrist,9,eimrstt
mettled,10,deelmtt
mettles,9,eelmstt
meusing,10,egimnsu
mewling,13,egilmnw
mezuzah,30,aehmuzz
mezuzas,27,aemsuzz
miaoued,10,adeimou
miaowed,13,adeimow
miasmal,11,aailmms
miasmas,11,aaimmss
miasmic,13,aciimms
miauled,10,adeilmu
micated,12,acdeimt
micates,11,aceimst
micella,11,aceillm
micelle,11,ceeillm
michers,14,cehimrs
miching,15,cghiimn
mickeys,18,ceikmsy
mickies,15,ceiikms
mickles,15,ceiklms
microbe,13,bceimor
microhm,16,chimmor
microns,11,cimnors
miction,11,ciimnot
middays,14,addimsy
middens,11,ddeimns
middest,11,ddeimst
middies,11,ddeiims
middles,11,ddeilms
midgets,11,degimst
midiron,10,diimnor
midland,11,addilmn
midmost,12,dimmost
midnoon,10,dimnnoo
midribs,12,bdiimrs
midriff,16,dffiimr
midship,15,dhiimps
midsize,19,deiimsz
midtown,13,dimnotw
midways,16,adimswy
midwife,16,defiimw
midwive,16,deiimvw
miffier,15,effiimr
miffing,16,ffgiimn
migrant,10,agimnrt
migrate,10,aegimrt
mihrabs,14,abhimrs
mikados,14,adikmos
mikrons,13,ikmnors
milages,10,aegilms
mildens,10,deilmns
mildest,10,deilmst
mildews,13,deilmsw
mildewy,16,deilmwy
mileage,10,aeegilm
milfoil,12,fiillmo
miliary,12,aiilmry
milieus,9,eiilmsu
milieux,16,eiilmux
militar,9,aiilmrt
militia,9,aiiilmt
milkers,13,eiklmrs
milkier,13,eiiklmr
milkily,16,iikllmy
milking,14,giiklmn
milkman,15,aiklmmn
milkmen,15,eiklmmn
milldam,12,adillmm
millers,9,eillmrs
millets,9,eillmst
millime,11,eiillmm
milling,10,giillmn
million,9,iillmno
millrun,9,illmnru
milords,10,dilmors
milreis,9,eiilmrs
milseys,12,eilmssy
milters,9,eilmrst
milting,10,giilmnt
milvine,12,eiilmnv
mimbars,13,abimmrs
mimesis,11,eiimmss
mimetic,13,ceiimmt
mimical,13,aciilmm
mimicry,16,ciimmry
mimmest,13,eimmmst
mimosas,11,aimmoss
mimulus,11,ilmmsuu
minaret,9,aeimnrt
minbars,11,abimnrs
mincers,11,ceimnrs
minceur,11,ceimnru
mincing,12,cgiimnn
minders,10,deimnrs
mindful,13,dfilmnu
minding,11,dgiimnn
mineral,9,aeilmnr
minette,9,eeimntt
minever,12,eeimnrv
mingier,10,egiimnr
minging,11,ggiimnn
mingled,11,degilmn
mingler,10,egilmnr
mingles,10,egilmns
miniate,9,aeiimnt
minibar,11,abiimnr
minibus,11,biimnsu
minicab,13,abciimn
minicam,13,aciimmn
minicar,11,aciimnr
minikin,13,iiikmnn
minimal,11,aiilmmn
minimax,18,aiimmnx
minimum,13,iimmmnu
minimus,11,iimmnsu
minings,10,giimnns
minions,9,iimnnos
miniums,11,iimmnsu
miniver,12,eiimnrv
minivet,12,eiimntv
minnies,9,eiimnns
minnows,12,imnnosw
minster,9,eimnrst
mintage,10,aegimnt
minters,9,eimnrst
mintier,9,eiimnrt
minting,10,giimnnt
minuend,10,deimnnu
minuets,9,eimnstu
minuses,9,eimnssu
minuted,10,deimntu
minuter,9,eimnrtu
minutes,9,eimnstu
minutia,9,aiimntu
minyans,12,aimnnsy
miombos,13,bimmoos
mirable,11,abeilmr
miracle,11,aceilmr
mirador,10,adimorr
mirages,10,aegimrs
mirbane,11,abeimnr
miriest,9,eiimrst
mirific,14,cfiiimr
mirkest,13,eikmrst
mirkier,13,eiikmrr
mirrors,9,imorrrs
mirving,13,giimnrv
misaims,11,aiimmss
misally,12,aillmsy
misborn,11,bimnors
miscall,11,acillms
miscast,11,acimsst
miscopy,16,cimopsy
miscued,12,cdeimsu
miscues,11,ceimssu
misdate,10,adeimst
misdeal,10,adeilms
misdeed,11,ddeeims
misdeem,12,deeimms
misdial,10,adiilms
misdiet,10,deiimst
misdoer,10,deimors
misdoes,10,deimoss
misdone,10,deimnos
misdraw,13,adimrsw
misdrew,13,deimrsw
misease,9,aeeimss
miserly,12,eilmrsy
misfall,12,afillms
misfare,12,aefimrs
misfeed,13,deefims
misfile,12,efiilms
misfire,12,efiimrs
misfits,12,fiimsst
misform,14,fimmors
misgave,13,aegimsv
misgive,13,egiimsv
misgoes,10,egimoss
misgone,10,egimnos
mishaps,14,ahimpss
mishear,12,aehimrs
mishits,12,hiimsst
mishmee,14,eehimms
mishmis,14,hiimmss
misjoin,16,iijmnos
miskeys,16,eikmssy
miskick,19,ciikkms
misknew,16,eikmnsw
misknow,16,ikmnosw
mislaid,10,adiilms
mislays,12,ailmssy
mislead,10,adeilms
mislike,13,eiiklms
mislive,12,eiilmsv
misluck,15,ciklmsu
mismade,12,adeimms
mismake,15,aeikmms
mismate,11,aeimmst
misname,11,aeimmns
misplay,14,ailmpsy
misrate,9,aeimrst
misread,10,adeimrs
misrule,9,eilmrsu
missaid,10,adiimss
missals,9,ailmsss
missays,12,aimsssy
misseem,11,eeimmss
misseen,9,eeimnss
missees,9,eeimsss
missels,9,eilmsss
missend,10,deimnss
missent,9,eimnsst
missets,9,eimssst
missies,9,eiimsss
missile,9,eiilmss
missing,10,giimnss
mission,9,iimnoss
missish,12,hiimsss
missive,12,eiimssv
misstep,11,eimpsst
missuit,9,iimsstu
mistake,13,aeikmst
mistell,9,eillmst
misterm,11,eimmrst
misters,9,eimrsst
mistery,12,eimrsty
mistful,12,filmstu
mistico,11,ciimost
mistier,9,eiimrst
mistily,12,iilmsty
mistime,11,eiimmst
misting,10,giimnst
mistled,10,deilmst
mistles,9,eilmsst
mistold,10,dilmost
mistook,13,ikmoost
mistral,9,ailmrst
mistune,9,eimnstu
mistype,14,eimpsty
misused,10,deimssu
misuser,9,eimrssu
misuses,9,eimsssu
misween,12,eeimnsw
miswend,13,deimnsw
miswent,12,eimnstw
misword,13,dimorsw
misyoke,16,eikmosy
mitched,15,cdehimt
mitches,14,cehimst
mitered,10,deeimrt
mithers,12,ehimrst
mitiest,9,eiimstt
mitogen,10,egimnot
mitoses,9,eimosst
mitosis,9,iimosst
mitotic,11,ciimott
mitring,10,giimnrt
mittens,9,eimnstt
mitzvah,24,ahimtvz
mixable,18,abeilmx
mixedly,20,deilmxy
mixtion,16,iimnotx
mixture,16,eimrtux
mizmaze,29,aeimmzz
mizzens,27,eimnszz
mizzled,28,deilmzz
mizzles,27,eilmszz
moaners,9,aemnors
moanful,12,aflmnou
moaning,10,agimnno
mobbing,14,bbgimno
mobbish,16,bbhimos
mobbled,14,bbdelmo
mobbles,13,bbelmos
mobiles,11,beilmos
mobsman,13,abmmnos
mobsmen,13,bemmnos
mobster,11,bemorst
mockado,16,acdkmoo
mockage,16,acegkmo
mockers,15,cekmors
mockery,18,cekmory
mocking,16,cgikmno
mocucks,17,cckmosu
modally,13,adllmoy
modeled,11,ddeelmo
modeler,10,deelmor
modelli,10,deillmo
modello,10,dellmoo
moderns,10,demnors
modesty,13,demosty
modicum,14,cdimmou
modiste,10,deimost
modists,10,dimosst
modular,10,adlmoru
modules,10,delmosu
modulus,10,dlmosuu
moellon,9,ellmnoo
mofette,12,eefmott
moggans,11,aggmnos
moggies,11,eggimos
moguled,11,deglmou
mohairs,12,ahimors
mohawks,19,ahkmosw
moiders,10,deimors
moidore,10,deimoor
moilers,9,eilmors
moiling,10,giilmno
moineau,9,aeimnou
moisten,9,eimnost
moister,9,eimorst
moistly,12,ilmosty
moither,12,ehimort
molders,10,delmors
moldier,10,deilmor
molding,11,dgilmno
molests,9,elmosst
molimen,11,eilmmno
molines,9,eilmnos
mollahs,12,ahllmos
mollies,9,eillmos
mollify,15,fillmoy
mollusc,11,cllmosu
mollusk,13,kllmosu
molochs,14,chlmoos
molossi,9,ilmooss
molting,10,gilmnot
momenta,11,aemmnot
moments,11,emmnost
mommets,13,emmmost
mommies,13,eimmmos
momzers,20,emmorsz
monacid,12,acdimno
monadic,12,acdimno
monarch,14,achmnor
monarda,10,aadmnor
monases,9,aemnoss
monauls,9,almnosu
monaxon,16,amnnoox
mondain,10,adimnno
mondial,10,adilmno
moneron,9,emnnoor
moneyed,13,deemnoy
moneyer,12,eemnory
mongers,10,egmnors
mongery,13,egmnory
mongoes,10,egmnoos
mongols,10,glmnoos
mongrel,10,eglmnor
monials,9,ailmnos
moniker,13,eikmnor
monilia,9,aiilmno
monisms,11,immnoss
monists,9,imnosst
monitor,9,imnoort
monkery,16,ekmnory
monkeys,16,ekmnosy
monkish,16,hikmnos
monocle,11,celmnoo
monocot,11,cmnooot
monodic,12,cdimnoo
monofil,12,filmnoo
monomer,11,emmnoor
monoski,13,ikmnoos
monsoon,9,mnnooos
monster,9,emnorst
montage,10,aegmnot
montane,9,aemnnot
montant,9,amnnott
montems,11,emmnost
montero,9,emnoort
monthly,15,hlmnoty
monture,9,emnortu
mooched,15,cdehmoo
moocher,14,cehmoor
mooches,14,cehmoos
moodier,10,deimoor
moodily,13,dilmooy
moolahs,12,ahlmoos
moolvie,12,eilmoov
moolvis,12,ilmoosv
mooners,9,emnoors
moonier,9,eimnoor
mooning,10,gimnnoo
moonish,12,himnoos
moonlet,9,elmnoot
moonlit,9,ilmnoot
moonset,9,emnoost
mooping,12,gimnoop
moorage,10,aegmoor
moorhen,12,ehmnoor
moorier,9,eimoorr
mooring,10,gimnoor
moorish,12,himoors
moorman,11,ammnoor
moormen,11,emmnoor
mooters,9,emoorst
mooting,10,gimnoot
mootman,11,ammnoot
mootmen,11,emmnoot
mophead,15,adehmop
mopiest,11,eimopst
mopokes,15,ekmoops
moppers,13,emopprs
moppets,13,emoppst
mopping,14,gimnopp
mopsies,11,eimopss
mopuses,11,emopssu
moraine,9,aeimnor
morales,9,aelmors
morally,12,allmory
morassy,12,amorssy
morceau,11,acemoru
mordant,10,admnort
mordent,10,demnort
moreish,12,ehimors
morello,9,ellmoor
morendo,10,demnoor
morgays,13,agmorsy
morgens,10,egmnors
morgues,10,egmorsu
moriche,14,cehimor
morions,9,imnoors
morkins,13,ikmnors
morling,10,gilmnor
mormaor,11,ammoorr
morning,10,gimnnor
morocco,13,ccmooor
moronic,11,cimnoor
morphew,17,ehmoprw
morphia,14,ahimopr
morphic,16,chimopr
morphos,14,hmooprs
morrhua,12,ahmorru
morrice,11,ceimorr
morrion,9,imnoorr
morrows,12,moorrsw
morsels,9,elmorss
morsure,9,emorrsu
mortals,9,almorst
mortars,9,amorrst
mortice,11,ceimort
mortify,15,fimorty
mortise,9,eimorst
morular,9,almorru
morulas,9,almorsu
morwong,13,gmnoorw
mosaics,11,acimoss
moseyed,13,deemosy
moshing,13,ghimnos
moslems,11,elmmoss
mosques,18,emoqssu
mossier,9,eimorss
mossies,9,eimosss
mossing,10,gimnoss
mothers,12,ehmorst
mothery,15,ehmorty
mothier,12,ehimort
motiles,9,eilmost
motions,9,imnoost
motived,13,deimotv
motives,12,eimostv
motivic,14,ciimotv
motlier,9,eilmort
motmots,11,mmoostt
motored,10,demoort
motsers,9,emorsst
mottled,10,delmott
mottles,9,elmostt
mottoed,10,demoott
mottoes,9,emoostt
mouched,15,cdehmou
moucher,14,cehmoru
mouches,14,cehmosu
mouflon,12,flmnoou
moujiks,20,ijkmosu
moulage,10,aeglmou
moulded,11,ddelmou
moulder,10,delmoru
moulins,9,ilmnosu
moulted,10,delmotu
moulten,9,elmnotu
mounded,11,ddemnou
mounted,10,demnotu
mounter,9,emnortu
mountie,9,eimnotu
mouping,12,gimnopu
mourned,10,demnoru
mourner,9,emnorru
mousaka,13,aakmosu
mousers,9,emorssu
mousery,12,emorsuy
mousier,9,eimorsu
mousing,10,gimnosu
mousled,10,delmosu
mousles,9,elmossu
mousmee,11,eemmosu
mousses,9,emosssu
moutans,9,amnostu
mouthed,13,dehmotu
mouther,12,ehmortu
moutons,9,mnoostu
movable,14,abelmov
movably,17,ablmovy
mowburn,14,bmnoruw
mowings,13,gimnosw
mozetta,18,aemottz
mozzies,27,eimoszz
mridang,11,adgimnr
mucates,11,acemstu
mucigen,12,cegimnu
muckers,15,cekmrsu
muckier,15,ceikmru
mucking,16,cgikmnu
muckles,15,ceklmsu
muclucs,13,cclmsuu
mucosae,11,acemosu
mucuses,11,cemssuu
mudcats,12,acdmstu
mudders,11,ddemrsu
muddied,12,dddeimu
muddier,11,ddeimru
muddies,11,ddeimsu
muddily,14,ddilmuy
mudding,12,ddgimnu
muddled,12,dddelmu
muddler,11,ddelmru
muddles,11,ddelmsu
mudflap,15,adflmpu
mudging,12,dggimnu
mudiria,10,adiimru
mudlark,14,adklmru
mudpack,18,acdkmpu
mudwort,13,dmortuw
mueddin,11,ddeimnu
mueslis,9,eilmssu
muezzin,27,eimnuzz
muffing,16,ffgimnu
muffins,15,ffimnsu
muffish,18,ffhimsu
muffled,16,defflmu
muffler,15,efflmru
muffles,15,efflmsu
mugfuls,13,fglmsuu
muggees,11,eeggmsu
muggers,11,eggmrsu
muggier,11,eggimru
mugging,12,gggimnu
muggins,11,ggimnsu
muggish,14,gghimsu
mugwort,13,gmortuw
mugwump,17,gmmpuuw
mukluks,17,kklmsuu
mulatta,9,aalmttu
mulatto,9,almottu
mulched,15,cdehlmu
mulches,14,cehlmsu
mulcted,12,cdelmtu
mullahs,12,ahllmsu
mullein,9,eillmnu
mullers,9,ellmrsu
mullets,9,ellmstu
mulleys,12,ellmsuy
mulling,10,gillmnu
mullion,9,illmnou
mullock,15,ckllmou
mulmull,11,lllmmuu
multums,11,lmmstuu
multure,9,elmrtuu
mumbled,14,bdelmmu
mumbler,13,belmmru
mumbles,13,belmmsu
mummers,13,emmmrsu
mummery,16,emmmruy
mummied,14,deimmmu
mummies,13,eimmmsu
mummify,19,fimmmuy
mumming,14,gimmmnu
mumpers,13,emmprsu
mumping,14,gimmnpu
mumpish,16,himmpsu
munched,15,cdehmnu
muncher,14,cehmnru
munches,14,cehmnsu
mundane,10,ademnnu
mundify,16,dfimnuy
munited,10,deimntu
munites,9,eimnstu
munnion,9,imnnnou
munshis,12,himnssu
munster,9,emnrstu
munting,10,gimnntu
muntins,9,imnnstu
muntjac,18,acjmntu
muntjak,20,ajkmntu
muonium,11,immnouu
muppets,13,emppstu
muraena,9,aaemnru
murages,10,aegmrsu
murders,10,demrrsu
murexes,16,eemrsux
murgeon,10,egmnoru
muriate,9,aeimrtu
murices,11,ceimrsu
murines,9,eimnrsu
murkest,13,ekmrstu
murkier,13,eikmrru
murkily,16,iklmruy
murkish,16,hikmrsu
murlins,9,ilmnrsu
murmurs,11,mmrrsuu
murrain,9,aimnrru
murrays,12,amrrsuy
murreys,12,emrrsuy
murries,9,eimrrsu
murrine,9,eimnrru
murrion,9,imnorru
murther,12,ehmrrtu
musangs,10,agmnssu
muscats,11,acmsstu
muscids,12,cdimssu
muscled,12,cdelmsu
muscles,11,celmssu
muscoid,12,cdimosu
muscone,11,cemnosu
muscose,11,cemossu
museful,12,eflmsuu
musette,9,eemsttu
museums,11,emmssuu
mushier,12,ehimrsu
mushily,15,hilmsuy
mushing,13,ghimnsu
musical,11,acilmsu
musimon,11,immnosu
musings,10,gimnssu
muskegs,14,egkmssu
muskets,13,ekmsstu
muskier,13,eikmrsu
muskily,16,iklmsuy
musking,14,gikmnsu
muskone,13,ekmnosu
muskrat,13,akmrstu
muslins,9,ilmnssu
musmons,11,mmnossu
mussels,9,elmsssu
mussier,9,eimrssu
mussing,10,gimnssu
mustang,10,agmnstu
mustard,10,admrstu
mustees,9,eemsstu
musters,9,emrsstu
mustier,9,eimrstu
mustily,12,ilmstuy
mutable,11,abelmtu
mutably,14,ablmtuy
mutagen,10,aegmntu
mutants,9,amnsttu
mutated,10,ademttu
mutates,9,aemsttu
mutches,14,cehmstu
mutters,9,emrsttu
muttons,9,mnosttu
muttony,12,mnottuy
mutules,9,elmstuu
mutuums,11,mmstuuu
muzhiks,25,hikmsuz
muzzier,27,eimruzz
muzzily,30,ilmuyzz
muzzled,28,delmuzz
muzzler,27,elmruzz
muzzles,27,elmsuzz
myalgia,13,aagilmy
myalgic,15,acgilmy
myalism,14,ailmmsy
mycelia,14,aceilmy
mycetes,14,ceemsty
mycoses,14,cemossy
